function,runtime_seconds,target_stdev,target_variance,algo,target_is_continuous,target_num_unique,num_rows,target_is_numerical,column_name,test_accuracy,training_accuracy,test_mse,training_mse,colums,rows,SFS,dataset
run_regressor,0.097395897,0.171735368,0.029493037,LinR,FALSE,16,14000,TRUE,y-ege,,,3.334927449,3.318715398,17,20000,FALSE,letter
run_classifier,8.66038084,0.114025209,0.013001748,LogRC,FALSE,15,14000,TRUE,yegvx,0.424,0.436357143,,,17,20000,FALSE,letter
run_classifier,0.895526886,0.114025209,0.013001748,DTC,FALSE,15,14000,TRUE,yegvx,0.624666667,0.921071429,,,17,20000,FALSE,letter
run_classifier,2.400456905,0.114025209,0.013001748,RFC,FALSE,15,14000,TRUE,yegvx,0.664333333,0.921214286,,,17,20000,FALSE,letter
run_regressor,2.418175936,0.114025209,0.013001748,RFR,FALSE,15,14000,TRUE,yegvx,,,0.590912654,0.192290965,17,20000,FALSE,letter
run_regressor,0.116536856,0.114025209,0.013001748,LinR,FALSE,15,14000,TRUE,yegvx,,,2.142392214,1.923642848,17,20000,FALSE,letter
run_classifier,3.139498949,,,LogRC,FALSE,3,9072,FALSE,parents,0,0.524911817,,,9,12961,TRUE,nursery
run_classifier,1.108803988,,,DTC,FALSE,3,9072,FALSE,parents,0,0.53196649,,,9,12961,TRUE,nursery
run_classifier,41.43443394,,,RFC,FALSE,3,9072,FALSE,parents,0,0.53196649,,,9,12961,TRUE,nursery
run_regressor,42.6554029,,,RFR,FALSE,3,9072,FALSE,parents,,,2.039226425,0.340253249,9,12961,TRUE,nursery
run_regressor,0.80103898,,,LinR,FALSE,3,9072,FALSE,parents,,,2.034746077,0.340162065,9,12961,TRUE,nursery
run_classifier,5.114911079,,,LogRC,FALSE,5,9072,FALSE,has_nurs,0.111111111,0.335097002,,,9,12961,TRUE,nursery
run_classifier,1.083843946,,,DTC,FALSE,5,9072,FALSE,has_nurs,0.2031893,0.33840388,,,9,12961,TRUE,nursery
run_classifier,42.07081103,,,RFC,FALSE,5,9072,FALSE,has_nurs,0.2031893,0.33840388,,,9,12961,TRUE,nursery
run_regressor,43.17378998,,,RFR,FALSE,5,9072,FALSE,has_nurs,,,2.124037109,1.950243565,9,12961,TRUE,nursery
run_regressor,0.997137785,,,LinR,FALSE,5,9072,FALSE,has_nurs,,,2.122388151,1.950142328,9,12961,TRUE,nursery
run_classifier,3.949185133,,,LogRC,FALSE,4,9072,FALSE,form,0.230452675,0.264991182,,,9,12961,TRUE,nursery
run_classifier,1.187772989,,,DTC,FALSE,4,9072,FALSE,form,0.25617284,0.274691358,,,9,12961,TRUE,nursery
run_classifier,41.78767514,,,RFC,FALSE,4,9072,FALSE,form,0.25617284,0.274691358,,,9,12961,TRUE,nursery
run_regressor,43.03274012,,,RFR,FALSE,4,9072,FALSE,form,,,1.261995825,1.248232977,9,12961,TRUE,nursery
run_regressor,0.839169979,,,LinR,FALSE,4,9072,FALSE,form,,,1.264316104,1.247816427,9,12961,TRUE,nursery
run_classifier,4.460419893,,,LogRC,FALSE,4,9072,FALSE,children,0.25,0.25,,,9,12961,TRUE,nursery
run_classifier,1.18127799,,,DTC,FALSE,4,9072,FALSE,children,0.265432099,0.267416226,,,9,12961,TRUE,nursery
run_classifier,41.89506006,,,RFC,FALSE,4,9072,FALSE,children,0.284465021,0.271825397,,,9,12961,TRUE,nursery
run_regressor,42.855124,,,RFR,FALSE,4,9072,FALSE,children,,,1.236176842,1.213749227,9,12961,TRUE,nursery
run_regressor,0.873520136,,,LinR,FALSE,4,9072,FALSE,children,,,1.250057228,1.250057228,9,12961,TRUE,nursery
run_classifier,3.74951911,,,LogRC,FALSE,3,9072,FALSE,housing,0.333333333,0.333333333,,,9,12961,TRUE,nursery
run_classifier,1.181043863,,,DTC,FALSE,3,9072,FALSE,housing,0.377314815,0.387345679,,,9,12961,TRUE,nursery
run_classifier,42.03050804,,,RFC,FALSE,3,9072,FALSE,housing,0.394547325,0.368386243,,,9,12961,TRUE,nursery
run_regressor,42.76481104,,,RFR,FALSE,3,9072,FALSE,housing,,,0.656299499,0.651263159,9,12961,TRUE,nursery
run_regressor,0.956079006,,,LinR,FALSE,3,9072,FALSE,housing,,,0.666791919,0.666791919,9,12961,TRUE,nursery
run_classifier,1.395674944,,,LogRC,FALSE,2,9072,FALSE,finance,0.5,0.5,,,9,12961,TRUE,nursery
run_classifier,1.158263922,,,DTC,FALSE,2,9072,FALSE,finance,0.529578189,0.53042328,,,9,12961,TRUE,nursery
run_classifier,41.91703081,,,RFC,FALSE,2,9072,FALSE,finance,0.519547325,0.53053351,,,9,12961,TRUE,nursery
run_regressor,43.02730203,,,RFR,FALSE,2,9072,FALSE,finance,,,0.246570933,0.245931495,9,12961,TRUE,nursery
run_regressor,0.850505114,,,LinR,FALSE,2,9072,FALSE,finance,,,0.250007665,0.250007665,9,12961,TRUE,nursery
run_classifier,3.696730137,,,LogRC,FALSE,3,9072,FALSE,social,0.333333333,0.333333333,,,9,12961,TRUE,nursery
run_classifier,1.139727831,,,DTC,FALSE,3,9072,FALSE,social,0.365226337,0.373236332,,,9,12961,TRUE,nursery
run_classifier,41.76479697,,,RFC,FALSE,3,9072,FALSE,social,0.358024691,0.372354497,,,9,12961,TRUE,nursery
run_regressor,42.84252691,,,RFR,FALSE,3,9072,FALSE,social,,,0.666695366,0.666695366,9,12961,TRUE,nursery
run_regressor,0.949261904,,,LinR,FALSE,3,9072,FALSE,social,,,0.666695456,0.666695456,9,12961,TRUE,nursery
run_classifier,4.011631012,,,LogRC,FALSE,3,9072,FALSE,health,0.767489712,0.684964727,,,9,12961,TRUE,nursery
run_classifier,1.207931042,,,DTC,FALSE,3,9072,FALSE,health,0.738683128,0.751322751,,,9,12961,TRUE,nursery
run_classifier,41.91137719,,,RFC,FALSE,3,9072,FALSE,health,0.728909465,0.744378307,,,9,12961,TRUE,nursery
run_regressor,43.14662504,,,RFR,FALSE,3,9072,FALSE,health,,,0.163823024,0.14212237,9,12961,TRUE,nursery
run_regressor,0.935080051,,,LinR,FALSE,3,9072,FALSE,health,,,0.416223693,0.415205461,9,12961,TRUE,nursery
run_classifier,6.432562828,,,LogRC,FALSE,5,9072,FALSE,class,0.506687243,0.729276896,,,9,12961,TRUE,nursery
run_classifier,1.197032928,,,DTC,FALSE,5,9072,FALSE,class,0.715534979,0.880070547,,,9,12961,TRUE,nursery
run_classifier,42.55677819,,,RFC,FALSE,5,9072,FALSE,class,0.715534979,0.880070547,,,9,12961,TRUE,nursery
run_regressor,43.19644785,,,RFR,FALSE,5,9072,FALSE,class,,,0.799387919,0.473938623,9,12961,TRUE,nursery
run_regressor,0.843575954,,,LinR,FALSE,5,9072,FALSE,class,,,1.267625542,0.957076758,9,12961,TRUE,nursery
run_classifier,0.27105689,,,LogRC,FALSE,3,9072,FALSE,parents,0,0.524911817,,,9,12961,FALSE,nursery
run_classifier,0.151767015,,,DTC,FALSE,3,9072,FALSE,parents,0.102880658,0.555445326,,,9,12961,FALSE,nursery
run_classifier,2.072306156,,,RFC,FALSE,3,9072,FALSE,parents,0,0.554012346,,,9,12961,FALSE,nursery
run_regressor,1.998060942,,,RFR,FALSE,3,9072,FALSE,parents,,,1.940323405,0.298651232,9,12961,FALSE,nursery
run_regressor,0.062268019,,,LinR,FALSE,3,9072,FALSE,parents,,,2.043738654,0.332951652,9,12961,FALSE,nursery
run_classifier,0.524894953,,,LogRC,FALSE,5,9072,FALSE,has_nurs,0.143004115,0.327380952,,,9,12961,FALSE,nursery
run_classifier,0.172149897,,,DTC,FALSE,5,9072,FALSE,has_nurs,0.111111111,0.364417989,,,9,12961,FALSE,nursery
run_classifier,1.980953932,,,RFC,FALSE,5,9072,FALSE,has_nurs,0.114197531,0.363977072,,,9,12961,FALSE,nursery
run_regressor,1.97430706,,,RFR,FALSE,5,9072,FALSE,has_nurs,,,3.333333333,1.967184389,9,12961,FALSE,nursery
run_regressor,0.07810998,,,LinR,FALSE,5,9072,FALSE,has_nurs,,,2.335157856,1.931762836,9,12961,FALSE,nursery
run_classifier,0.407416821,,,LogRC,FALSE,4,9072,FALSE,form,0.227109053,0.263888889,,,9,12961,FALSE,nursery
run_classifier,0.162748098,,,DTC,FALSE,4,9072,FALSE,form,0.22813786,0.285273369,,,9,12961,FALSE,nursery
run_classifier,1.933650017,,,RFC,FALSE,4,9072,FALSE,form,0.226851852,0.283619929,,,9,12961,FALSE,nursery
run_regressor,2.013404131,,,RFR,FALSE,4,9072,FALSE,form,,,2.421892696,1.286147459,9,12961,FALSE,nursery
run_regressor,0.084415913,,,LinR,FALSE,4,9072,FALSE,form,,,1.410548091,1.233615684,9,12961,FALSE,nursery
run_classifier,0.439944029,,,LogRC,FALSE,4,9072,FALSE,children,0.261574074,0.252204586,,,9,12961,FALSE,nursery
run_classifier,0.157530069,,,DTC,FALSE,4,9072,FALSE,children,0.274434156,0.283950617,,,9,12961,FALSE,nursery
run_classifier,1.930437088,,,RFC,FALSE,4,9072,FALSE,children,0.27649177,0.283179012,,,9,12961,FALSE,nursery
run_regressor,2.030165911,,,RFR,FALSE,4,9072,FALSE,children,,,1.324360661,1.264809223,9,12961,FALSE,nursery
run_regressor,0.090167999,,,LinR,FALSE,4,9072,FALSE,children,,,1.247666134,1.249922749,9,12961,FALSE,nursery
run_classifier,0.331145048,,,LogRC,FALSE,3,9072,FALSE,housing,0.35313786,0.334545855,,,9,12961,FALSE,nursery
run_classifier,0.145098925,,,DTC,FALSE,3,9072,FALSE,housing,0.388374486,0.389329806,,,9,12961,FALSE,nursery
run_classifier,1.894564152,,,RFC,FALSE,3,9072,FALSE,housing,0.382973251,0.387676367,,,9,12961,FALSE,nursery
run_regressor,1.943200111,,,RFR,FALSE,3,9072,FALSE,housing,,,0.686256727,0.712144044,9,12961,FALSE,nursery
run_regressor,0.076533079,,,LinR,FALSE,3,9072,FALSE,housing,,,0.666023115,0.666718814,9,12961,FALSE,nursery
run_classifier,0.12156105,,,LogRC,FALSE,2,9072,FALSE,finance,0.502829218,0.500881834,,,9,12961,FALSE,nursery
run_classifier,0.156340122,,,DTC,FALSE,2,9072,FALSE,finance,0.536779835,0.532186949,,,9,12961,FALSE,nursery
run_classifier,1.921985865,,,RFC,FALSE,2,9072,FALSE,finance,0.528549383,0.531305115,,,9,12961,FALSE,nursery
run_regressor,1.933976889,,,RFR,FALSE,2,9072,FALSE,finance,,,0.273408988,0.274532509,9,12961,FALSE,nursery
run_regressor,0.099544048,,,LinR,FALSE,2,9072,FALSE,finance,,,0.249865178,0.250075174,9,12961,FALSE,nursery
run_classifier,0.335430145,,,LogRC,FALSE,3,9072,FALSE,social,0.342335391,0.329805996,,,9,12961,FALSE,nursery
run_classifier,0.148380041,,,DTC,FALSE,3,9072,FALSE,social,0.380144033,0.378747795,,,9,12961,FALSE,nursery
run_classifier,1.911547899,,,RFC,FALSE,3,9072,FALSE,social,0.377829218,0.378527337,,,9,12961,FALSE,nursery
run_regressor,2.023474932,,,RFR,FALSE,3,9072,FALSE,social,,,0.732768061,0.760989749,9,12961,FALSE,nursery
run_regressor,0.093343973,,,LinR,FALSE,3,9072,FALSE,social,,,0.666783442,0.666736873,9,12961,FALSE,nursery
run_classifier,0.375468016,,,LogRC,FALSE,3,9072,FALSE,health,0.669238683,0.66611552,,,9,12961,FALSE,nursery
run_classifier,0.161821127,,,DTC,FALSE,3,9072,FALSE,health,0.74691358,0.757495591,,,9,12961,FALSE,nursery
run_classifier,2.018140078,,,RFC,FALSE,3,9072,FALSE,health,0.742541152,0.753527337,,,9,12961,FALSE,nursery
run_regressor,1.969218969,,,RFR,FALSE,3,9072,FALSE,health,,,0.153470094,0.142648533,9,12961,FALSE,nursery
run_regressor,0.089037895,,,LinR,FALSE,3,9072,FALSE,health,,,0.399835462,0.414073263,9,12961,FALSE,nursery
run_classifier,0.622347116,,,LogRC,FALSE,5,9072,FALSE,class,0.750257202,0.735670194,,,9,12961,FALSE,nursery
run_classifier,0.217519999,,,DTC,FALSE,5,9072,FALSE,class,0.915380658,0.999118166,,,9,12961,FALSE,nursery
run_classifier,2.0577631,,,RFC,FALSE,5,9072,FALSE,class,0.874485597,0.994047619,,,9,12961,FALSE,nursery
run_regressor,1.894639969,,,RFR,FALSE,5,9072,FALSE,class,,,0.359359854,0.014244072,9,12961,FALSE,nursery
run_regressor,0.084877968,,,LinR,FALSE,5,9072,FALSE,class,,,1.174743504,0.950364168,9,12961,FALSE,nursery
